GEO,year,Total_Population,Population_0_14,Population_15_more,labour_force,inactive_adults,employment,unemployment,parttime,fulltime
New Brunswick,2017,766697.0,72617.0,694080.0,430752.20342998544,263327.79657001456,394813.55462837435,35938.64880161106,58967.618295799446,335845.9363325749
New Brunswick,2018,770497.0,72932.0,697565.0,431066.6756074265,266498.3243925735,396037.3742950974,35029.30131232907,58780.38005209557,337256.99424300174
New Brunswick,2019,777387.0,73320.0,704067.0,433751.64985736524,270315.35014263476,398146.60188018676,35605.04797717845,61003.31553423237,337143.2863459544
New Brunswick,2020,783432.0,73547.0,709885.0,431503.566616429,278381.433383571,386851.70775849855,44651.85885793045,56769.46392220025,330082.24383629835
New Brunswick,2021,790802.0,73542.0,717260.0,441344.8446043718,275915.1553956282,401013.8377021679,40331.006902203866,61903.56067318518,339110.27702898276
New Brunswick,2022,809264.0,75060.0,734204.0,445156.3746784617,289047.6253215383,413068.63351527706,32087.74116318463,58618.932937635655,354449.7005776413
New Brunswick,2023,832190.0,76865.0,755325.0,458594.1791487468,296730.8208512532,423981.1841910129,34612.99495773393,64409.29482426219,359571.88936675066
Newfoundland and Labrador,1976,562639.0,125250.0,437389.0,216904.82378597118,220484.17621402882,187886.5023156475,29018.321470323714,14406.66418362941,173479.83813201805
Newfoundland and Labrador,1977,565348.0,123273.0,442075.0,223798.63289036546,218276.36710963454,189049.48172757475,34749.151162790724,15343.68559937378,173705.79612820095
Newfoundland and Labrador,1978,567639.0,121020.0,446619.0,231152.95510275319,215466.04489724681,194264.35756359354,36888.59753915966,16574.392948571633,177689.9646150219
Newfoundland and Labrador,1979,570075.0,117955.0,452120.0,241281.91628066564,210838.08371933436,205699.4750386001,35582.441242065535,18274.272337061044,187425.20270153903
Newfoundland and Labrador,1980,572759.0,114545.0,458214.0,243555.27613952314,214658.72386047686,211126.27959390008,32428.99654562304,18771.2842297557,192354.99536414436
Newfoundland and Labrador,1981,575302.0,111152.0,464150.0,248559.99232635795,215590.00767364205,215022.05757305512,33537.93475330283,19047.835807389267,195974.22176566586
Newfoundland and Labrador,1982,573795.0,109112.0,464683.0,247407.33088009185,217275.66911990815,207082.53662436703,40324.794255724824,20339.569199660655,186742.96742470638
Newfoundland and Labrador,1983,579164.0,107828.0,471336.0,251348.8255195747,219987.1744804253,205919.99323344612,45428.83228612855,22810.387855067118,183109.605378379
Newfoundland and Labrador,1984,580065.0,105350.0,474715.0,254515.133383767,220199.866616233,203113.11301785748,51402.02036590951,23012.303657104178,180100.8093607533
Newfoundland and Labrador,1985,579275.0,102232.0,477043.0,258679.77257016452,218363.22742983548,206548.0959491221,52131.676621042425,24739.79656825372,181808.29938086835
Newfoundland and Labrador,1986,576306.0,99145.0,477161.0,259102.29397552492,218058.70602447508,210119.92571058162,48982.3682649433,24775.684303058988,185344.24140752264
Newfoundland and Labrador,1987,575242.0,96082.0,479160.0,258921.7754019042,220238.2245980958,212843.6647416888,46078.11066021541,25755.88774820365,187087.7769934851
Newfoundland and Labrador,1988,574982.0,93003.0,481979.0,266099.75770643976,215879.24229356024,223177.4352349642,42922.322471475556,26755.57109401964,196421.86414094458
Newfoundland and Labrador,1989,576551.0,90149.0,486402.0,272653.1203367132,213748.8796632868,230787.37329251962,41865.7470441936,29054.323941257564,201733.04935126205
Newfoundland and Labrador,1990,577368.0,87814.0,489554.0,277413.00577881356,212140.99422118644,230395.267170655,47017.73860815857,28550.128119138295,201845.1390515167
Newfoundland and Labrador,1991,579644.0,85320.0,494324.0,277877.67360407993,216446.32639592007,227911.4103573705,49966.263246709445,30633.50324255194,197277.90711481858
Newfoundland and Labrador,1992,580109.0,83915.0,496194.0,269946.3730327045,226247.62696729548,215761.40484429066,54184.96818841388,31789.616183261485,183971.7886610292
Newfoundland and Labrador,1993,579977.0,82475.0,497502.0,267983.42307265254,229518.57692734746,214254.16455087162,53729.25852178094,33110.91906506229,181143.24548580934
Newfoundland and Labrador,1994,574466.0,80087.0,494379.0,266312.04412610637,228066.95587389363,213159.71950789556,53152.324618210834,32001.941275063047,181157.77823283253
Newfoundland and Labrador,1995,567397.0,76616.0,490781.0,260599.2171828358,230181.7828171642,213929.24037313432,46669.976809701475,34897.88267537089,179031.35769776342
Newfoundland and Labrador,1996,559698.0,73225.0,486473.0,255848.9659886942,230624.0340113058,207217.19745713373,48631.76853156047,34784.42042062296,172432.77703651076
Newfoundland and Labrador,1997,550911.0,69965.0,480946.0,253104.0340185073,227841.9659814927,207075.99886225726,46028.03515625003,34841.011084118334,172234.98777813892
Newfoundland and Labrador,1998,539843.0,66693.0,473150.0,256127.21591890804,217022.78408109196,210791.5087638465,45335.70715506152,34883.61462046072,175907.8941433858
Newfoundland and Labrador,1999,533329.0,64016.0,469313.0,263645.0266901164,205667.97330988362,219690.58352982104,43954.44316029532,34330.905357349926,185359.6781724711
Newfoundland and Labrador,2000,527966.0,62337.0,465629.0,258716.9206909938,206912.0793090062,215823.3796583851,42893.541032608686,32289.46216897287,183533.9174894122
Newfoundland and Labrador,2001,522043.0,60318.0,461725.0,262506.71234348445,199218.28765651555,220449.7187115426,42056.993631941856,32377.96056844242,188071.7581431002
Newfoundland and Labrador,2002,519411.0,58883.0,460528.0,268329.7863500323,192198.21364996769,223458.01216721113,44871.77418282116,35371.99241063104,188086.01975658012
Newfoundland and Labrador,2003,518389.0,57600.0,460789.0,272217.3328842023,188571.6671157977,227065.22974028508,45152.103143917215,34688.7715244828,192376.4582158023
Newfoundland and Labrador,2004,517375.0,56247.0,461128.0,272445.49249307805,188682.50750692195,230204.34785321532,42241.14463986273,34372.41141395259,195831.93643926273
Newfoundland and Labrador,2005,514310.0,53987.0,460323.0,270129.61085840344,190193.38914159656,229204.42213458798,40925.18872381549,34204.51814006595,194999.90399452203
Newfoundland and Labrador,2006,510593.0,52330.0,458263.0,271185.00967413443,187077.99032586557,230666.1031059063,40518.90656822812,35313.8200101833,195352.283095723
Newfoundland and Labrador,2007,509047.0,51710.0,457337.0,271105.1088843178,186231.8911156822,234075.55023998432,37029.55864433347,33717.12967206634,200358.420567918
Newfoundland and Labrador,2008,511569.0,51720.0,459849.0,274386.8694712241,185462.13052877592,237622.23523225242,36764.63423897167,34445.01419807187,203177.22103418055
Newfoundland and Labrador,2009,516741.0,52073.0,464668.0,275483.5340374682,189184.4659625318,231760.8222958908,43722.711741577376,33296.75556613942,198464.0667297514
Newfoundland and Labrador,2010,522002.0,52349.0,469653.0,283178.92299923784,186474.07700076216,241323.60514481706,41855.31785442078,35866.98592429365,205456.61922052343
Newfoundland and Labrador,2011,524955.0,51939.0,473016.0,287746.5533717961,185269.4466282039,250068.12007944763,37678.43329234843,37374.214168164195,212693.90591128342
Newfoundland and Labrador,2012,526235.0,51337.0,474898.0,294654.85733107466,180243.14266892534,256997.3140598532,37657.54327122148,35129.19356736194,221868.12049249123
Newfoundland and Labrador,2013,526960.0,50616.0,476344.0,294021.53693879466,182322.46306120534,259223.28840566127,34798.248533133374,37505.177970435674,221718.11043522556
Newfoundland and Labrador,2014,527970.0,50149.0,477821.0,293149.8819252337,184671.1180747663,256281.74943925234,36868.13248598134,38716.89785046729,217564.85158878507
Newfoundland and Labrador,2015,528348.0,49218.0,479130.0,295891.6937199149,183238.30628008512,257041.3825142729,38850.31120564197,37482.594313220645,219558.7882010523
Newfoundland and Labrador,2016,529586.0,48921.0,480665.0,291852.76242836943,188812.23757163057,251859.9463235841,39992.81610478531,41076.370054123356,210783.57626946075
Newfoundland and Labrador,2017,529742.0,48559.0,481183.0,285851.0211067061,195331.97889329388,242440.92932789848,43410.09177880763,36444.49057671456,205996.43875118392
Newfoundland and Labrador,2018,528402.0,47898.0,480504.0,283122.4453151237,197381.5546848763,243461.45617373785,39660.98914138585,40215.33590085381,203246.120272884
Newfoundland and Labrador,2019,527643.0,47051.0,480592.0,282312.7635711081,198279.2364288919,247842.30776132797,34470.45580978013,38611.941378794676,209230.36638253328
Newfoundland and Labrador,2020,526884.0,46519.0,480365.0,271094.232582063,209270.767417937,231912.11783409707,39182.11474796598,36617.22999387099,195294.88784022606
Newfoundland and Labrador,2021,527056.0,45663.0,481393.0,277153.9268589396,204239.07314106042,240944.26454679872,36209.66231214089,36497.97014841572,204446.29439838295
Newfoundland and Labrador,2022,531308.0,45292.0,486016.0,283645.5595488079,202370.4404511921,251971.83550443198,31673.724044375926,38361.2125533167,213610.62295111528
Newfoundland and Labrador,2023,538907.0,44877.0,494030.0,291011.4687638458,203018.5312361542,256646.06778910058,34365.40097474523,39071.49091714666,217574.57687195393
Nova Scotia,1976,835166.0,152302.0,682864.0,380136.8616463337,302727.1383536663,345249.8757403979,34886.985905935835,42732.72010240561,302517.15563799225
Nova Scotia,1977,840028.0,148419.0,691609.0,384117.0962948535,307491.9037051465,344250.4414035869,39866.65489126659,45373.34948754402,298877.0919160429
Nova Scotia,1978,844628.0,143715.0,700913.0,393892.7941329535,307020.2058670465,352337.939480676,41554.854652277485,44860.461158612896,307477.4783220631
Nova Scotia,1979,849396.0,139335.0,710061.0,404895.94737693423,305165.05262306577,364458.03659621504,40437.91078071924,47845.94461368415,316612.09198253084
Nova Scotia,1980,852659.0,135346.0,717313.0,410817.0867865312,306495.9132134688,371248.3022235225,39568.78456300865,51064.88582887983,320183.4163946427
Nova Scotia,1981,854871.0,132875.0,721996.0,416184.28540569026,305811.71459430974,374854.0085879874,41330.276817702834,57021.70727081138,317832.30131717597
Nova Scotia,1982,859038.0,132114.0,726924.0,418599.1427901524,308324.8572098476,364872.85939820245,53726.283391949975,57679.77422876324,307193.08516943915
Nova Scotia,1983,868289.0,132050.0,736239.0,424836.02468724357,311402.97531275643,367562.71548143966,57273.3092058039,60124.83465986063,307437.880821579
Nova Scotia,1984,877471.0,131235.0,746236.0,442287.9345214788,303948.0654785212,384367.48107261496,57920.4534488638,62963.161763777134,321404.31930883776
Nova Scotia,1985,885848.0,129928.0,755920.0,449074.63856848935,306845.36143151065,388776.3626161232,60298.27595236613,64183.35401641894,324593.00859970425
Nova Scotia,1986,889087.0,127407.0,761680.0,456032.0175785108,305647.9824214892,395564.35907564685,60467.658502863975,67206.07621868995,328358.2828569569
Nova Scotia,1987,893606.0,126375.0,767231.0,459900.56365396164,307330.43634603836,404854.622829909,55045.94082405263,69239.82242315092,335614.80040675803
Nova Scotia,1988,897216.0,124836.0,772380.0,468767.8461613311,303612.1538386689,421053.0702053128,47714.77595601827,69752.7676544946,351300.3025508182
Nova Scotia,1989,903841.0,124403.0,779438.0,477734.92400284635,301703.07599715365,430674.01980436855,47060.904198477816,73562.04062187165,357111.97918249696
Nova Scotia,1990,910451.0,124490.0,785961.0,486749.0988414496,299211.9011585504,434642.3813412404,52106.717500209175,74509.31705304942,360133.0642881909
Nova Scotia,1991,914969.0,123619.0,791350.0,487405.75260027964,303944.24739972036,428439.3311536001,58966.421446679495,77486.40171523458,350952.92943836557
Nova Scotia,1992,919451.0,123306.0,796145.0,477362.7543081125,318782.2456918875,414968.88677668443,62393.86753142808,77640.91206036066,337327.9747163237
Nova Scotia,1993,923925.0,123291.0,800634.0,480844.8124758797,319789.1875241203,411857.088236326,68987.72423955366,77637.51422332488,334219.57401300105
Nova Scotia,1994,926871.0,122550.0,804321.0,483239.96343250596,321081.03656749404,418101.35677731514,65138.60665519082,83528.5947703192,334572.76200699597
Nova Scotia,1995,928120.0,120690.0,807430.0,479728.636342598,327701.363657402,421475.80662331346,58252.8297192845,84881.90692232056,336593.8997009929
Nova Scotia,1996,931327.0,119522.0,811805.0,482432.37432416895,329372.62567583105,422553.23409639945,59879.14022776951,84938.37386966257,337614.86022673687
Nova Scotia,1997,932402.0,117836.0,814566.0,486446.2296309013,328119.7703690987,427694.92854935623,58751.30108154512,88962.11127414518,338732.81727521104
Nova Scotia,1998,931836.0,115490.0,816346.0,494043.4014596875,322302.5985403125,442441.09928156005,51602.30217812749,87108.55880944234,355332.54047211766
Nova Scotia,1999,933784.0,113580.0,820204.0,498143.4233425179,322060.5766574821,450479.313626107,47664.1097164109,85897.70094454083,364581.61268156616
Nova Scotia,2000,933821.0,112475.0,821346.0,503033.09979367035,318312.90020632965,457397.1072350692,45635.9925586011,84826.64201233468,372570.4652227346
Nova Scotia,2001,932483.0,110400.0,822083.0,509956.6123264903,312126.3876735097,460240.5511095638,49716.0612169265,82573.90000449216,377666.65110507165
Nova Scotia,2002,935172.0,108489.0,826683.0,516932.6727436944,309750.3272563056,467395.48086572555,49537.191877968835,88082.59673527686,379312.8841304487
Nova Scotia,2003,937681.0,107055.0,830626.0,523388.142563081,307237.857436919,475845.00763612223,47543.13492695881,91389.15631724158,384455.8513188806
Nova Scotia,2004,939625.0,105324.0,834301.0,533211.8870370167,301089.1129629833,486222.3200562891,46989.566980727635,91658.54827999428,394563.77177629486
Nova Scotia,2005,937931.0,102094.0,835837.0,530429.0335041949,305407.96649580507,485635.37683730916,44793.656666885734,91141.88414093103,394493.49269637815
Nova Scotia,2006,937880.0,99643.0,838237.0,526806.6701569539,311430.32984304614,483351.0626724692,43455.60748448469,91554.0126655464,391797.0500069228
Nova Scotia,2007,935164.0,97990.0,837174.0,532345.063301893,304828.93669810705,488742.0608403947,43603.00246149824,91017.39242381336,397724.6684165814
Nova Scotia,2008,935965.0,97092.0,838873.0,535927.667621932,302945.332378068,493583.79977421,42343.86784772199,90894.09419827287,402689.7055759371
Nova Scotia,2009,938266.0,96047.0,842219.0,542582.4320786304,299636.56792136957,491731.8168601826,50850.615218447834,90456.02210366199,401275.79475652054
Nova Scotia,2010,942144.0,95604.0,846540.0,545890.6203756402,300649.3796243598,493646.06350876816,52244.556866872095,94443.83178874798,399202.2317200202
Nova Scotia,2011,944095.0,93902.0,850193.0,545620.742666795,304572.25733320497,496207.30330542277,49413.439361372235,94215.65591443772,401991.6473909851
Nova Scotia,2012,943163.0,92823.0,850340.0,550671.1121559241,299668.8878440759,499641.98922892805,51029.122926996075,99007.02192588066,400634.96730304736
Nova Scotia,2013,939808.0,90937.0,848871.0,545766.400147739,303104.599852261,496592.4430883865,49173.95705935247,97493.66315519014,399098.7799331963
Nova Scotia,2014,937768.0,89774.0,847994.0,536955.9057532132,311038.0942467868,488605.33079635963,48350.574956853576,93483.23234748679,395122.09844887286
Nova Scotia,2015,937419.0,88236.0,849183.0,532263.028708134,316919.97129186604,485391.8877314566,46871.140976677336,88952.07191835478,396439.8158131018
Nova Scotia,2016,942984.0,88409.0,854575.0,529045.1829775438,325529.8170224562,484658.8953637159,44386.28761382787,89982.17349193033,394676.7218717855
Nova Scotia,2017,952159.0,88441.0,863718.0,536273.1041812068,327444.8958187932,490413.83046760986,45859.27371359692,93549.1529411276,396864.6775264823
Nova Scotia,2018,962072.0,89304.0,872768.0,537874.7088058811,334893.2911941189,495832.54026996746,42042.16853591362,89258.9970189217,406573.5432510458
Nova Scotia,2019,975799.0,90221.0,885578.0,551248.7049080326,334329.29509196745,510604.3564139415,40644.34849409104,95112.84548977036,415491.5109241711
Nova Scotia,2020,989168.0,91263.0,897905.0,542456.3137475689,355448.68625243113,488898.1968983519,53558.11684921694,87292.0882862126,401606.10861213924
Nova Scotia,2021,999908.0,91124.0,908784.0,566511.2285636015,342272.7714363985,517991.85024198703,48519.37832161452,96892.95005594558,421098.9001860414
Nova Scotia,2022,1025263.0,92880.0,932383.0,575850.4376090923,356532.56239090767,538002.8929903206,37847.54461877182,92108.32932997461,445894.563660346
Nova Scotia,2023,1056486.0,93976.0,962510.0,596808.1848068569,365701.8151931431,566860.4156393096,29947.769167547263,99129.9271217696,467730.48851754004
Ontario,1976,8413779.0,1417598.0,6996181.0,4494892.757219711,2501288.2427802887,4219229.382975465,275663.3742442458,568995.7328718968,3650233.6501035686
Ontario,1977,8504080.0,1392178.0,7111902.0,4588770.40144032,2523131.5985596804,4269720.758266514,319049.64317380515,598375.7712369675,3671344.987029548
Ontario,1978,8590144.0,1357906.0,7232238.0,4734245.232002599,2497992.767997401,4391176.145273668,343069.08672893106,611485.7732526057,3779690.3720210623
Ontario,1979,8662088.0,1322547.0,7339541.0,4888491.244164134,2451049.7558358656,4566819.314267984,321671.9298961505,668318.8757264883,3898500.4385414952
Ontario,1980,8746013.0,1295207.0,7450806.0,4976113.536113142,2474692.463886858,4635850.28048776,340263.25562538236,694693.3230988381,3941156.9573889216
Ontario,1981,8812286.0,1281693.0,7530593.0,5098438.794945942,2432154.2050540578,4762556.010631205,335882.784314737,738267.5210005988,4024288.489630607
Ontario,1982,8920288.0,1281917.0,7638371.0,5161752.115512959,2476618.8844870413,4651747.895045113,510004.2204678461,764574.1792918949,3887173.7157532177
Ontario,1983,9039564.0,1288035.0,7751529.0,5239842.434867609,2511686.5651323907,4694572.165851682,545270.2690159273,799786.605024828,3894785.560826855
Ontario,1984,9167484.0,1290637.0,7876847.0,5345142.819931977,2531704.1800680226,4865215.451132645,479927.3687993324,816908.8796586706,4048306.5714739747
Ontario,1985,9294657.0,1292248.0,8002409.0,5471776.485089011,2530632.5149109894,5038859.983808926,432916.5012800836,846804.3107374494,4192055.673071477
Ontario,1986,9437359.0,1287986.0,8149373.0,5602934.851510662,2546438.1484893383,5212030.072232183,390904.7792784782,859925.3991118443,4352104.6731203385
Ontario,1987,9637945.0,1306289.0,8331656.0,5756598.410700479,2575057.5892995214,5406410.82380437,350187.586896109,880260.4135839832,4526150.410220388
Ontario,1988,9838620.0,1325293.0,8513327.0,5928716.509588491,2584610.490411509,5629505.08072762,299211.42886087147,935108.3776290813,4694396.703098538
Ontario,1989,10103305.0,1352831.0,8750474.0,6117973.369546948,2632500.630453052,5813784.522559926,304188.84698702215,960861.6065823047,4852922.915977622
Ontario,1990,10295832.0,1377539.0,8918293.0,6203172.578509161,2715120.4214908388,5819526.334644743,383646.2438644185,989277.1825311165,4830249.152113625
Ontario,1991,10431316.0,1402750.0,9028566.0,6187068.598903793,2841497.401096207,5597487.015312302,589581.5835914906,1016588.8223235619,4580898.19298874
Ontario,1992,10572205.0,1431964.0,9140241.0,6155396.485213208,2984844.514786792,5491037.084117101,664359.4010961069,1017009.5495306433,4474027.534586457
Ontario,1993,10690038.0,1455154.0,9234884.0,6159829.799440975,3075054.2005590247,5487646.027020849,672183.7724201266,1071429.521491713,4416216.505529135
Ontario,1994,10819146.0,1471878.0,9347268.0,6162346.814854861,3184921.1851451388,5567765.010479913,594581.8043749479,1058385.5991017215,4509379.411378191
Ontario,1995,10950119.0,1482537.0,9467582.0,6199727.164434022,3267854.8355659777,5656612.907410246,543114.2570237754,1059874.3067976676,4596738.600612579
Ontario,1996,11082903.0,1494576.0,9588327.0,6284788.167824867,3303538.832175133,5718131.703243894,566656.4645809741,1097859.9591436775,4620271.744100217
Ontario,1997,11227651.0,1495651.0,9732000.0,6395879.045225701,3336120.9547742987,5860611.797786386,535267.2474393162,1122662.4320807713,4737949.365705615
Ontario,1998,11365901.0,1494215.0,9871686.0,6509585.829448578,3362100.170551422,6041753.886237338,467831.9432112404,1125864.8328948198,4915889.053342517
Ontario,1999,11504759.0,1492672.0,10012087.0,6662778.713093964,3349308.2869060356,6241139.453728756,421639.2593652077,1122970.5069916316,5118168.946737125
Ontario,2000,11683290.0,1498117.0,10185173.0,6828249.723651867,3356923.2763481326,6433825.641626302,394424.08202556503,1158155.168717915,5275670.472908387
Ontario,2001,11897473.0,1506079.0,10391394.0,6992955.5473648645,3398438.4526351355,6548237.871498081,444717.67586678336,1170319.7568182154,5377918.114679865
Ontario,2002,12093412.0,1514157.0,10579255.0,7165638.992271646,3413616.007728354,6657274.468024815,508364.5242468311,1215003.949332652,5442270.518692163
Ontario,2003,12243641.0,1518224.0,10725417.0,7344311.98537873,3381105.01462127,6835263.9439569255,509048.04142180434,1267568.7403245282,5567695.203632398
Ontario,2004,12389641.0,1522449.0,10867192.0,7431775.281273905,3435416.718726095,6930329.486293145,501445.79498075944,1260537.0987295802,5669792.387563567
Ontario,2005,12527581.0,1522267.0,11005314.0,7480778.395364137,3524535.6046358626,6983993.2068222,496785.18854193797,1270592.1150407447,5713401.091781456
Ontario,2006,12661953.0,1519227.0,11142726.0,7542643.629089715,3600082.370910285,7055447.278176589,487196.3509131264,1266255.698664035,5789191.579512553
Ontario,2007,12765133.0,1515346.0,11249787.0,7613527.978161394,3636259.0218386063,7122350.197128538,491177.7810328556,1302167.5239530448,5820182.673175493
Ontario,2008,12883824.0,1514782.0,11369042.0,7687989.529493575,3681052.470506425,7178581.798345732,509407.7311478435,1356817.9729821316,5821763.8253636
Ontario,2009,12998941.0,1508555.0,11490386.0,7708698.7086987505,3781687.2913012495,7002833.493036334,705865.2156624158,1382826.7726872237,5620006.720349111
Ontario,2010,13136481.0,1501293.0,11635188.0,7791974.839648559,3843213.1603514412,7111135.760739097,680839.0789094619,1397863.0566351807,5713272.704103917
Ontario,2011,13262345.0,1487196.0,11775149.0,7860878.534235639,3914270.4657643614,7229499.056202248,631379.4780333907,1408395.7924323443,5821103.263769904
Ontario,2012,13392364.0,1480210.0,11912154.0,7913301.001134976,3998852.998865024,7280702.429034405,632598.5721005707,1404453.107468415,5876249.32156599
Ontario,2013,13511902.0,1473336.0,12038566.0,8000090.32299459,4038475.67700541,7391084.527491677,609005.7955029126,1457146.8651813697,5933937.662310308
Ontario,2014,13617763.0,1472159.0,12145604.0,8012759.918411554,4132844.081588446,7423299.683490578,589460.2349209759,1457638.1230720452,5965661.560418531
Ontario,2015,13709293.0,1469118.0,12240175.0,8015437.937873939,4224737.062126061,7473202.478794884,542235.4590790557,1418887.6214893411,6054314.857305542
Ontario,2016,13876500.0,1480385.0,12396115.0,8080387.977751108,4315727.022248892,7550448.928974268,529939.0487768402,1437494.689600104,6112954.2393741645
Ontario,2017,14078499.0,1491545.0,12586954.0,8219200.801830857,4367753.198169143,7719541.772324614,499659.02950624254,1492376.4214025466,6227165.350922067
Ontario,2018,14326746.0,1510954.0,12815792.0,8322545.019956698,4493246.980043302,7852875.028784852,469669.99117184593,1473935.5439234476,6378939.484861403
Ontario,2019,14573565.0,1524605.0,13048960.0,8516939.02101326,4532020.97898674,8043486.9857760975,473452.0352371617,1499159.502519558,6544327.48325654
Ontario,2020,14761811.0,1534244.0,13227567.0,8433740.636390485,4793826.363609515,7610164.729814989,823575.9065754958,1322248.5173577745,6287916.212457214
Ontario,2021,14842488.0,1527395.0,13315093.0,8684432.592915466,4630660.407084534,7978602.724253774,705829.8686616922,1406981.1840214112,6571621.540232362
Ontario,2022,15141455.0,1529564.0,13611891.0,8909561.179072333,4702329.8209276665,8408889.52826335,500671.65080898476,1478879.4255483605,6930010.102714988
Ontario,2023,15623207.0,1536141.0,14087066.0,9232415.09762278,4854650.90237722,8756532.362506138,475882.73511664267,1497591.589062574,7258940.773443563
Prince Edward Island,1976,118648.0,22714.0,95934.0,54838.73118712274,41095.26881287726,49781.44587525152,5057.285311871222,6940.635948091108,42840.80992716041
Prince Edward Island,1977,119902.0,22407.0,97495.0,55538.53103448277,41956.46896551723,50207.52364532021,5331.007389162558,7193.082480938186,43014.44116438202
Prince Edward Island,1978,121684.0,21991.0,99693.0,57145.55455070233,42547.44544929767,51563.3604002309,5582.194150471426,7048.367099529423,44514.99330070148
Prince Edward Island,1979,122885.0,21467.0,101418.0,60083.29179216868,41334.70820783132,53219.63008283133,6863.661709337352,7830.629224461095,45389.00085837023
Prince Edward Island,1980,123735.0,20931.0,102804.0,61009.182079584454,41794.817920415546,54629.822465448466,6379.359614135986,7887.371365035945,46742.45110041253
Prince Edward Island,1981,123551.0,20532.0,103019.0,60428.07248111991,42590.92751888009,53625.289003499725,6802.783477620186,8950.203102708007,44675.08590079172
Prince Edward Island,1982,123588.0,20462.0,103126.0,60501.34175361523,42624.65824638477,52818.33205198609,7683.009701629134,8903.769596893615,43914.56245509248
Prince Edward Island,1983,125102.0,20302.0,104800.0,62998.81230879971,41801.18769120029,55125.13946373942,7873.6728450602905,9088.529920137644,46036.60954360178
Prince Edward Island,1984,126563.0,20007.0,106556.0,64133.63428672629,42422.36571327371,56047.34260161163,8086.291685114664,8668.37897187497,47378.963629736645
Prince Edward Island,1985,127619.0,19871.0,107748.0,66238.29276402135,41509.707235978654,57366.924490331614,8871.368273689724,9157.205931302316,48209.718559029294
Prince Edward Island,1986,128436.0,19706.0,108730.0,68096.68229573674,40633.31770426326,59175.10115481462,8921.581140922115,10117.337868893346,49057.76328592127
Prince Edward Island,1987,128641.0,19600.0,109041.0,68896.7868200294,40144.2131799706,60419.06832136989,8477.718498659524,10101.283511112573,50317.784810257304
Prince Edward Island,1988,129289.0,19603.0,109686.0,70301.62606378406,39384.37393621594,61693.0712627869,8608.55480099717,10274.316348856848,51418.75491393005
Prince Edward Island,1989,130153.0,19856.0,110297.0,72070.88270972151,38226.11729027849,62252.88561421494,9817.997095506567,10912.631174880547,51340.25443933439
Prince Edward Island,1990,130404.0,19765.0,110639.0,72462.34199796127,38176.658002038734,62124.005266734624,10338.336731226644,10554.501953788651,51569.50331294598
Prince Edward Island,1991,130369.0,19428.0,110941.0,72128.06832980973,38812.93167019027,60213.05183932347,11915.016490486252,10856.553058765348,49356.498780558126
Prince Edward Island,1992,130827.0,19287.0,111540.0,73030.92005023021,38509.07994976979,60107.407283382156,12923.512766848055,10747.805776475512,49359.60150690665
Prince Edward Island,1993,132177.0,19464.0,112713.0,73670.08876766675,39042.91123233325,61093.632035705436,12576.45673196132,11728.71038928837,49364.92164641707
Prince Edward Island,1994,133437.0,19344.0,114093.0,74699.53802839889,39393.46197160111,62241.85612861106,12457.68189978782,11366.632715081383,50875.22341352968
Prince Edward Island,1995,134415.0,19214.0,115201.0,74993.19094138543,40207.80905861457,63739.09680284192,11254.094138543509,11539.054578019959,52200.042224821955
Prince Edward Island,1996,135737.0,19268.0,116469.0,76874.55901364615,39594.440986353846,65730.48982523342,11144.06918841273,11762.493935340257,53967.99588989317
Prince Edward Island,1997,136095.0,18913.0,117182.0,77074.8443246671,40107.155675332906,65269.33370323399,11805.510621433106,11368.957514267597,53900.376188966395
Prince Edward Island,1998,135804.0,18432.0,117372.0,76901.1335175681,40470.8664824319,66169.44966442953,10731.683853138577,11693.858769991606,54475.590894437926
Prince Edward Island,1999,136281.0,18293.0,117988.0,78054.31156409251,39933.68843590749,66972.41238729909,11081.899176793415,11339.342298968195,55633.07008833091
Prince Edward Island,2000,136470.0,18087.0,118383.0,79174.107674328,39208.892325672,69480.26014803273,9693.84752629527,11461.707148507587,58018.55299952513
Prince Edward Island,2001,136667.0,17591.0,119076.0,79856.70651921739,39219.29348078261,70399.50661201763,9457.199907199756,11427.833578222877,58971.67303379477
Prince Edward Island,2002,136882.0,17268.0,119614.0,80712.15448339342,38901.84551660658,71197.71726624222,9514.437217151186,11487.054383677227,59710.662882565
Prince Edward Island,2003,137231.0,17102.0,120129.0,81140.80609059763,38988.19390940237,72351.77152645604,8789.034564141597,12072.347164065475,60279.42436239056
Prince Edward Island,2004,137682.0,16742.0,120940.0,82135.18521312713,38804.81478687287,72956.33647680121,9178.84873632592,12093.97545749551,60862.361019305696
Prince Edward Island,2005,138067.0,16339.0,121728.0,83110.21324354658,38617.786756453424,73993.1367003367,9117.07654320987,12468.808978675646,61524.32772166106
Prince Edward Island,2006,137869.0,16066.0,121803.0,83586.56074140241,38216.43925859759,73975.78360875392,9610.77713264849,11706.636018497342,62269.14759025658
Prince Edward Island,2007,137709.0,15802.0,121907.0,82599.94610023724,39307.05389976276,73959.44402431791,8640.502075919325,12534.426791511358,61425.01723280655
Prince Edward Island,2008,138736.0,15763.0,122973.0,83950.02610102198,39022.973898978016,74546.89986030439,9403.126240717598,12315.97253878391,62230.92732152047
Prince Edward Island,2009,139873.0,15853.0,124020.0,84317.70463151763,39702.29536848237,74211.5016020973,10106.203029420325,12738.738292038843,61472.76331005845
